Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Latitude,Longitude
Brooklyn,EE. UU.,XXXXXXXXX,Mary,12232,Moore,XXXXXXXXX,Corporate,NY,5735 Quaking Cider Highway,11216,40.67913818,-73.94405365
Brooklyn,EE. UU.,XXXXXXXXX,Sopoline,14556,Harrington,XXXXXXXXX,Consumer,NY,23 Old Corners,11214,40.67916489,-73.94399262
Caguas,Puerto Rico,XXXXXXXXX,Kelly,2905,Livingston,XXXXXXXXX,Home Office,PR,9733 Wishing Quail Isle,725,18.2900219,-66.37050629
Caguas,Puerto Rico,XXXXXXXXX,Mary,9070,Smith,XXXXXXXXX,Home Office,PR,4728 Lazy Elk Circuit,725,18.28763008,-66.37060547
Caguas,Puerto Rico,XXXXXXXXX,Paul,7614,Martin,XXXXXXXXX,Consumer,PR,6468 Fallen Close,725,18.23536682,-66.37052918
Modesto,EE. UU.,XXXXXXXXX,Brenna,12884,Gill,XXXXXXXXX,Corporate,CA,9403 Amber Key,95351,37.63785553,-121.1669083
Modesto,EE. UU.,XXXXXXXXX,Katherine,3734,Smith,XXXXXXXXX,Corporate,CA,2078 Cozy Brook Village,95350,37.68267441,-121.0301971
New Brunswick,EE. UU.,XXXXXXXXX,Amber,1649,Smith,XXXXXXXXX,Consumer,NJ,1247 Tawny Berry Court,8901,40.48884964,-74.44367218
Ontario,EE. UU.,XXXXXXXXX,Mariko,16282,Howard,XXXXXXXXX,Consumer,CA,2513 Round Butterfly Grove,91764,34.07656479,-117.61409
Pasadena,EE. UU.,XXXXXXXXX,Timothy,8767,Mejia,XXXXXXXXX,Corporate,MD,8172 Easy River Farms,21122,39.1217308,-76.58596802
Richardson,EE. UU.,XXXXXXXXX,Mary,7947,Andrews,XXXXXXXXX,Consumer,TX,8929 Bright Key,75080,32.27280426,-95.93444061
San Antonio,EE. UU.,XXXXXXXXX,Whilemina,17519,Tucker,XXXXXXXXX,Corporate,TX,7121 Red Pines,78240,29.52998352,-98.60829163
San Jose,EE. UU.,XXXXXXXXX,Briar,18124,Bean,XXXXXXXXX,Consumer,CA,119 Round Vale,95127,37.37883377,-121.8303375
Stafford,EE. UU.,XXXXXXXXX,Aphrodite,18640,Blake,XXXXXXXXX,Consumer,VA,2355 Amber Panda Vista,22554,38.46184921,-77.41799164
Tampa,EE. UU.,XXXXXXXXX,Mark,1463,Smith,XXXXXXXXX,Consumer,FL,8734 Lost Corner,33624,28.10211754,-82.51211548
Aurora,EE. UU.,XXXXXXXXX,James,1559,Conrad,XXXXXXXXX,Consumer,CO,9843 Wishing Grove,80015,39.63499069,-104.8029938
Bronx,EE. UU.,XXXXXXXXX,Aretha,13843,Stewart,XXXXXXXXX,Home Office,NY,4271 Hazy Close,10452,40.89612579,-73.86029053
Caguas,Puerto Rico,XXXXXXXXX,Billy,2238,Pittman,XXXXXXXXX,Corporate,PR,5292 Shady Pony Cape,725,18.26616478,-66.37055969
Caguas,Puerto Rico,XXXXXXXXX,Janice,4436,Smith,XXXXXXXXX,Consumer,PR,8271 Tawny Elk Abbey,725,18.20070076,-66.37059784
Caguas,Puerto Rico,XXXXXXXXX,Martina,17511,Paul,XXXXXXXXX,Corporate,PR,2439 Quaking Cove,725,18.27161789,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Mary,425,Sexton,XXXXXXXXX,Consumer,PR,7814 Old Glen,725,18.22760201,-66.04357147
Caguas,Puerto Rico,XXXXXXXXX,Mary,2911,Smith,XXXXXXXXX,Corporate,PR,9166 Golden Nectar Corner,725,18.22272873,-66.37052918
Caguas,Puerto Rico,XXXXXXXXX,Molly,17104,Branch,XXXXXXXXX,Home Office,PR,5493 Burning Horse Heath,725,18.2863121,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Pamela,2357,Mathis,XXXXXXXXX,Consumer,PR,9144 Pleasant Pointe,725,18.2015667,-66.37054443
Bakersfield,EE. UU.,XXXXXXXXX,Sharon,7656,Mendoza,XXXXXXXXX,Corporate,CA,4722 Round Embers Falls,93309,35.316082,-119.2524338
Brooklyn,EE. UU.,XXXXXXXXX,Fatima,16588,Stanley,XXXXXXXXX,Consumer,NY,4644 Honey Pond Quay,11234,40.63061905,-73.92346191
Caguas,Puerto Rico,XXXXXXXXX,Jade,15610,Rose,XXXXXXXXX,Corporate,PR,9391 Old Branch Court,725,18.22040558,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Mary,6018,Smith,XXXXXXXXX,Consumer,PR,8547 Misty Carrefour,725,18.28197861,-66.3705368
Caguas,Puerto Rico,XXXXXXXXX,Nancy,3808,Smith,XXXXXXXXX,Home Office,PR,7247 Honey Prairie Field,725,18.24947357,-66.3706131
Caguas,Puerto Rico,XXXXXXXXX,Penelope,15237,Ball,XXXXXXXXX,Corporate,PR,9658 Fallen Field,725,18.22434616,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Velma,14621,Weeks,XXXXXXXXX,Corporate,PR,1108 Harvest Street,725,18.2599678,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Whitney,16155,Terry,XXXXXXXXX,Consumer,PR,4063 Hidden Forest Way,725,18.28504562,-66.03705597
Canton,EE. UU.,XXXXXXXXX,Fatima,19291,Fowler,XXXXXXXXX,Corporate,MI,3750 Green Anchor Orchard,48187,42.34844208,-83.43744659
Citrus Heights,EE. UU.,XXXXXXXXX,Cynthia,14068,Cline,XXXXXXXXX,Consumer,CA,8550 Tawny Bear Wynd,95610,38.67052841,-121.26931
Eagle Pass,EE. UU.,XXXXXXXXX,Virginia,6700,Walker,XXXXXXXXX,Consumer,TX,7446 Silent Vista,78852,28.71162415,-100.4991837
Hampton,EE. UU.,XXXXXXXXX,Bobby,2637,Shelton,XXXXXXXXX,Home Office,VA,5621 Cinder Maze,23666,37.047966,-76.39997101
Los Angeles,EE. UU.,XXXXXXXXX,Harry,563,Contreras,XXXXXXXXX,Corporate,CA,7868 Shady Log Island,90066,34.00596619,-118.4305038
Los Angeles,EE. UU.,XXXXXXXXX,Sharon,14006,Cruz,XXXXXXXXX,Home Office,CA,8544 Silent Treasure Thicket,90057,34.06108093,-118.2774735
Memphis,EE. UU.,XXXXXXXXX,John,7318,Allen,XXXXXXXXX,Corporate,TN,1790 Noble Brook Run,38111,35.16075516,-89.99801636
New York,EE. UU.,XXXXXXXXX,Sheila,17915,Phelps,XXXXXXXXX,Consumer,NY,8355 Lazy Anchor Pines,10002,40.71546173,-73.99006653
Peabody,EE. UU.,XXXXXXXXX,Ralph,9530,Smith,XXXXXXXXX,Consumer,MA,5455 Red Lagoon Maze,1960,42.52627564,-70.92703247
Philadelphia,EE. UU.,XXXXXXXXX,Mary,3949,Lee,XXXXXXXXX,Consumer,PA,5953 Thunder Manor,19143,39.94662857,-75.21822357
Stafford,EE. UU.,XXXXXXXXX,Barbara,6036,Smith,XXXXXXXXX,Consumer,VA,938 Crystal Leaf Beach,22554,38.41872025,-77.32723999
Strongsville,EE. UU.,XXXXXXXXX,Brittany,680,Brooks,XXXXXXXXX,Home Office,OH,6544 Hazy Blossom Expressway,44136,41.35071945,-81.83300018
Caguas,Puerto Rico,XXXXXXXXX,Brenna,14669,Kelly,XXXXXXXXX,Consumer,PR,4352 Hazy Hickory Road,725,18.2167778,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Daria,14292,Wong,XXXXXXXXX,Home Office,PR,2211 Lazy Wharf,725,18.20816231,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Deborah,4576,Smith,XXXXXXXXX,Home Office,PR,4972 Lost Chase,725,18.2837944,-66.37049866
Caguas,Puerto Rico,XXXXXXXXX,Katherine,863,Scott,XXXXXXXXX,Consumer,PR,5013 Pleasant Fawn Pathway,725,18.22412682,-66.04711914
Caguas,Puerto Rico,XXXXXXXXX,Kelly,10717,Smith,XXXXXXXXX,Home Office,PR,3915 Broad Lookout,725,18.24355507,-66.37062836
Caguas,Puerto Rico,XXXXXXXXX,Laura,12319,Woodward,XXXXXXXXX,Consumer,PR,6231 Fallen Range,725,18.22246552,-66.3706131
Caguas,Puerto Rico,XXXXXXXXX,Mary,834,Stafford,XXXXXXXXX,Corporate,PR,1329 Cotton Zephyr Highway,725,18.02538109,-66.61508179
Caguas,Puerto Rico,XXXXXXXXX,Mary,6678,Church,XXXXXXXXX,Consumer,PR,2749 Bright Falls,725,18.28305244,-66.37055206
Caguas,Puerto Rico,XXXXXXXXX,Nadine,15086,Moses,XXXXXXXXX,Consumer,PR,7621 Fallen Hollow,725,18.2328186,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Virginia,5774,Smith,XXXXXXXXX,Corporate,PR,5315 Indian Rise Dell,725,18.25753021,-66.37055969
Caguas,Puerto Rico,XXXXXXXXX,Yolanda,13622,Nieves,XXXXXXXXX,Corporate,PR,472 Cinder Sky Farm,725,18.21639824,-66.0370636
Chicago,EE. UU.,XXXXXXXXX,Bo,17439,Burgess,XXXXXXXXX,Consumer,IL,1380 Cinder Campus,60615,41.79980087,-87.58843994
Fargo,EE. UU.,XXXXXXXXX,John,11345,Mathis,XXXXXXXXX,Consumer,ND,4110 Quaking Abbey,58103,46.84161377,-96.8080368
Humacao,Puerto Rico,XXXXXXXXX,Dana,19361,Hoffman,XXXXXXXXX,Consumer,PR,6888 Wishing Mountain Run,791,18.1501503,-65.82595062
Mount Pleasant,EE. UU.,XXXXXXXXX,Lawrence,2736,Keller,XXXXXXXXX,Corporate,MI,2865 Blue Rise Way,48858,43.60348129,-84.78716278
Napa,EE. UU.,XXXXXXXXX,Anna,9527,Smith,XXXXXXXXX,Consumer,CA,1663 Hidden Brook Island,94558,38.33678055,-122.2619247
New York,EE. UU.,XXXXXXXXX,Rebecca,6843,Smith,XXXXXXXXX,Consumer,NY,2033 Thunder Ledge,10040,40.85889053,-73.93106842
Rome,EE. UU.,XXXXXXXXX,Thomas,1852,Crawford,XXXXXXXXX,Consumer,NY,1236 Stony Apple Corners,13440,43.21662521,-75.45603943
San Juan,Puerto Rico,XXXXXXXXX,Carissa,17108,Nichols,XXXXXXXXX,Consumer,PR,1655 Sleepy Pine Common,921,18.38596916,-66.0940094
Victorville,EE. UU.,XXXXXXXXX,Autumn,15334,Hutchinson,XXXXXXXXX,Consumer,CA,1056 Quiet Turnabout,92392,34.50935745,-117.3302917
Walnut,EE. UU.,XXXXXXXXX,Melanie,13341,Walton,XXXXXXXXX,Consumer,CA,8478 Wishing Blossom Gate,91789,34.10470581,-118.3771057
Washington,EE. UU.,XXXXXXXXX,Xaviera,14220,Swanson,XXXXXXXXX,Consumer,DC,9854 Foggy Island,20019,38.88365173,-76.93193817
Atlanta,EE. UU.,XXXXXXXXX,Mary,2653,Smith,XXXXXXXXX,Corporate,GA,7628 Silent Bluff Street,30331,33.68620682,-84.49389648
Caguas,Puerto Rico,XXXXXXXXX,Barbara,11826,Fritz,XXXXXXXXX,Consumer,PR,6767 Shady Chase,725,18.23377228,-66.37057495
Caguas,Puerto Rico,XXXXXXXXX,Donald,10021,Davila,XXXXXXXXX,Consumer,PR,5292 Colonial Grounds,725,18.25640678,-66.37050629
Caguas,Puerto Rico,XXXXXXXXX,Kelly,19347,Lyons,XXXXXXXXX,Corporate,PR,5010 Emerald Hollow,725,18.25377083,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Mary,7393,Smith,XXXXXXXXX,Home Office,PR,4210 Silver Heights,725,18.27088165,-66.37059784
Caguas,Puerto Rico,XXXXXXXXX,Richard,11964,Huffman,XXXXXXXXX,Consumer,PR,2293 Thunder Vale,725,18.23886871,-66.37052918
Caguas,Puerto Rico,XXXXXXXXX,Samuel,11738,Bryan,XXXXXXXXX,Corporate,PR,340 Little Lagoon Avenue,725,18.23114967,-66.37052155
Caguas,Puerto Rico,XXXXXXXXX,Veronica,16640,Cabrera,XXXXXXXXX,Consumer,PR,9095 Amber Pioneer Path,725,18.20663261,-66.0370636
Lancaster,EE. UU.,XXXXXXXXX,Mary,3080,Smith,XXXXXXXXX,Home Office,OH,8600 Red Goose Abbey,43130,39.71597672,-82.59929657
Las Vegas,EE. UU.,XXXXXXXXX,Daryl,20464,Kinney,XXXXXXXXX,Corporate,NV,6886 Cotton Promenade,89119,36.06469345,-115.1725388
Los Angeles,EE. UU.,XXXXXXXXX,James,3692,Smith,XXXXXXXXX,Consumer,CA,5567 Shady Forest View,90034,34.02927399,-118.4060135
Orlando,EE. UU.,XXXXXXXXX,Mary,10705,Potter,XXXXXXXXX,Corporate,FL,8786 Cotton Byway,32808,28.57764053,-81.44708252
Panorama City,EE. UU.,XXXXXXXXX,Regina,16600,Curtis,XXXXXXXXX,Consumer,CA,9767 Merry Manor,91402,35.40668869,-118.8953018
Pompano Beach,EE. UU.,XXXXXXXXX,Winter,13032,Mcfarland,XXXXXXXXX,Consumer,FL,9729 Middle Shadow Run,33065,26.23144913,-80.12522125
Princeton,EE. UU.,XXXXXXXXX,Elizabeth,4123,Andrews,XXXXXXXXX,Consumer,NJ,6864 Tawny Bluff Forest,8540,40.35264587,-74.647789
Virginia Beach,EE. UU.,XXXXXXXXX,Mary,1274,Richmond,XXXXXXXXX,Corporate,VA,8668 Burning Butterfly Crest,23455,36.91083145,-76.12958527
Augusta,EE. UU.,XXXXXXXXX,Jael,13584,Church,XXXXXXXXX,Consumer,GA,7213 Cozy Quay,30907,33.52104187,-82.04935455
Aurora,EE. UU.,XXXXXXXXX,Carolyn,2228,Woods,XXXXXXXXX,Corporate,CO,1966 Clear Isle,80015,39.74221039,-104.8376007
Bowling Green,EE. UU.,XXXXXXXXX,Cheryl,7755,Smith,XXXXXXXXX,Consumer,KY,8267 Burning Branch Way,42101,36.80892944,-86.30784607
Brooklyn,EE. UU.,XXXXXXXXX,Azalia,12714,Boyle,XXXXXXXXX,Consumer,NY,6391 Sleepy Gardens,11214,40.60320664,-73.99624634
Caguas,Puerto Rico,XXXXXXXXX,Carol,6910,Smith,XXXXXXXXX,Consumer,PR,7627 Dusty Hills Lane,725,18.21858978,-66.37055206
Caguas,Puerto Rico,XXXXXXXXX,Celeste,17170,Herrera,XXXXXXXXX,Consumer,PR,5803 Pleasant Abbey,725,18.25051117,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Harry,11923,Smith,XXXXXXXXX,Corporate,PR,3899 Blue Nook,725,18.29704666,-66.37062836
Caguas,Puerto Rico,XXXXXXXXX,Mary,5110,Smith,XXXXXXXXX,Home Office,PR,8719 Dewy Goose Via,725,18.22671509,-66.37055969
Duluth,EE. UU.,XXXXXXXXX,Mary,2681,Smith,XXXXXXXXX,Consumer,GA,3582 Bright Pine Estates,30096,33.99422836,-84.16246796
El Paso,EE. UU.,XXXXXXXXX,Jillian,16069,Huber,XXXXXXXXX,Consumer,TX,2406 Broad Embers Parade,79924,31.89463425,-106.4120712
Hamilton,EE. UU.,XXXXXXXXX,Ruth,16655,Maxwell,XXXXXXXXX,Consumer,OH,7713 Colonial Estates,45011,39.3985405,-84.55661774
Hanford,EE. UU.,XXXXXXXXX,Mary,11323,Moore,XXXXXXXXX,Corporate,CA,1585 Jagged Fawn Heights,93230,36.3279953,-119.4861679
Henderson,EE. UU.,XXXXXXXXX,Rachel,8170,Smith,XXXXXXXXX,Consumer,NV,5662 Tawny Concession,89014,36.06906128,-115.0822067
Hesperia,EE. UU.,XXXXXXXXX,Dorothy,2393,Cross,XXXXXXXXX,Consumer,CA,8762 Shady Cloud Thicket,92345,34.40839386,-117.304985
Hialeah,EE. UU.,XXXXXXXXX,Patricia,7956,Maynard,XXXXXXXXX,Consumer,FL,3361 Crystal Crescent,33012,25.8523407,-80.29110718
Los Angeles,EE. UU.,XXXXXXXXX,Betty,3317,Smith,XXXXXXXXX,Consumer,CA,131 Sunny Treasure Green,90027,34.02034378,-118.1889648
Los Angeles,EE. UU.,XXXXXXXXX,Gregory,10114,Smith,XXXXXXXXX,Consumer,CA,1055 Crystal Woods,90027,34.03905487,-118.2566757
Palo Alto,EE. UU.,XXXXXXXXX,Caryn,17084,Mcleod,XXXXXXXXX,Consumer,CA,9922 Broad Valley,94303,37.46242523,-122.1393967
Rome,EE. UU.,XXXXXXXXX,Heidi,15805,Douglas,XXXXXXXXX,Corporate,NY,8056 Golden Log Bend,13440,43.21662521,-75.45603943
Scottsdale,EE. UU.,XXXXXXXXX,Mary,1225,Smith,XXXXXXXXX,Corporate,AZ,1893 Shady Path,85254,33.45067978,-111.9264069
Tucson,EE. UU.,XXXXXXXXX,Mary,6467,Stokes,XXXXXXXXX,Consumer,AZ,1510 Burning Creek Heath,85746,32.15084076,-111.0030136
Washington,EE. UU.,XXXXXXXXX,Debra,5814,Smith,XXXXXXXXX,Corporate,DC,9551 Blue Pond Downs,20020,38.96872711,-76.84075928
Wayne,EE. UU.,XXXXXXXXX,Farrah,17619,Mcmillan,XXXXXXXXX,Consumer,NJ,923 Tawny Estates,7470,40.95141602,-74.22407532
Baltimore,EE. UU.,XXXXXXXXX,Ruth,8847,Brown,XXXXXXXXX,Consumer,MD,6904 Umber Berry Village,21218,39.29223633,-76.53083801
Brooklyn,EE. UU.,XXXXXXXXX,Joseph,5650,Hutchinson,XXXXXXXXX,Consumer,NY,8263 Rustic Common,11230,40.62810135,-73.96759033
Caguas,Puerto Rico,XXXXXXXXX,Alan,3478,Obrien,XXXXXXXXX,Consumer,PR,5575 Hidden Row,725,18.22749138,-66.37059021
Caguas,Puerto Rico,XXXXXXXXX,Joan,6401,Smith,XXXXXXXXX,Consumer,PR,3680 Emerald Alley,725,18.22104073,-66.37059784
Caguas,Puerto Rico,XXXXXXXXX,Linda,16447,Benton,XXXXXXXXX,Consumer,PR,7197 Honey Quail Round,725,18.21994972,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Mary,1863,Brooks,XXXXXXXXX,Corporate,PR,5198 Rustic Route,725,18.24001885,-66.37062836
Caguas,Puerto Rico,XXXXXXXXX,Sara,6437,Duarte,XXXXXXXXX,Corporate,PR,245 Hazy Dale,725,18.21940804,-66.37057495
Caguas,Puerto Rico,XXXXXXXXX,Sharon,5491,Smith,XXXXXXXXX,Home Office,PR,5143 Old Walk,725,18.22238922,-66.37059021
Caguas,Puerto Rico,XXXXXXXXX,Suki,20180,Moss,XXXXXXXXX,Consumer,PR,9875 Thunder Lagoon Parade,725,18.25498962,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Tatiana,14018,Patton,XXXXXXXXX,Home Office,PR,8663 Crystal Bluff Walk,725,18.26299286,-66.03705597
Chicago,EE. UU.,XXXXXXXXX,Mary,9727,Cruz,XXXXXXXXX,Home Office,IL,6540 Thunder Square,60626,42.0063591,-87.66739655
Dallas,EE. UU.,XXXXXXXXX,Mary,782,Joseph,XXXXXXXXX,Consumer,TX,7929 Red Island Bay,75240,32.91875839,-96.77437592
Daly City,EE. UU.,XXXXXXXXX,Ralph,12347,Preston,XXXXXXXXX,Home Office,CA,7239 Emerald Bluff Downs,94014,37.69309616,-122.4649353
Eugene,EE. UU.,XXXXXXXXX,William,10414,Cunningham,XXXXXXXXX,Consumer,OR,2337 Middle Embers Campus,97405,44.0263443,-123.0935287
Glenview,EE. UU.,XXXXXXXXX,Jordan,20567,Romero,XXXXXXXXX,Consumer,IL,5593 Merry Pine Dell,60025,41.78536606,-88.03340912
Indio,EE. UU.,XXXXXXXXX,Mary,768,Smith,XXXXXXXXX,Consumer,CA,556 Velvet Landing,92201,37.38663864,-122.0335236
Opa Locka,EE. UU.,XXXXXXXXX,Leila,12578,Solomon,XXXXXXXXX,Consumer,FL,814 Jagged Cape,33055,25.8999691,-80.24975586
Saint Paul,EE. UU.,XXXXXXXXX,Charles,8207,Jordan,XXXXXXXXX,Corporate,MN,7740 Dusty Berry Quay,55106,45.0891571,-92.95014191
Salinas,EE. UU.,XXXXXXXXX,Mary,8744,Wells,XXXXXXXXX,Consumer,CA,3931 Gentle Ramp,93905,36.82228851,-121.5697632
San Diego,EE. UU.,XXXXXXXXX,Jerry,847,Ferguson,XXXXXXXXX,Consumer,CA,1691 Easy Spring Swale,92102,37.97107697,-121.7875137
Taunton,EE. UU.,XXXXXXXXX,Jael,12963,Hobbs,XXXXXXXXX,Consumer,MA,182 Hidden Circle,2780,41.89852524,-71.07177734
Albuquerque,EE. UU.,XXXXXXXXX,Kevin,2436,Park,XXXXXXXXX,Corporate,NM,8368 Colonial Line,87120,35.11821365,-106.7038727
Baltimore,EE. UU.,XXXXXXXXX,Mary,5397,Nelson,XXXXXXXXX,Home Office,MD,6316 Quiet Pines,21224,39.37210465,-76.60986328
Bronx,EE. UU.,XXXXXXXXX,Martena,15715,Howard,XXXXXXXXX,Corporate,NY,5079 Velvet Hickory By-pass,10468,40.86552811,-73.90142822
Brownsville,EE. UU.,XXXXXXXXX,Helen,9761,Smith,XXXXXXXXX,Consumer,TX,8927 Merry Elk Centre,78521,25.94647598,-97.42303467
Caguas,Puerto Rico,XXXXXXXXX,Amity,17950,Morales,XXXXXXXXX,Corporate,PR,6396 Honey Prairie Bay,725,18.26964569,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Mary,5508,Marquez,XXXXXXXXX,Corporate,PR,7763 Round Walk,725,18.29823875,-66.37051392
Caguas,Puerto Rico,XXXXXXXXX,Mary,12024,Smith,XXXXXXXXX,Consumer,PR,1736 Clear Gate,725,18.2131443,-66.37060547
Caguas,Puerto Rico,XXXXXXXXX,Nicholas,4712,Pope,XXXXXXXXX,Consumer,PR,5338 Emerald Lagoon Manor,725,18.22934723,-66.37057495
Caguas,Puerto Rico,XXXXXXXXX,Rinah,12641,Gilbert,XXXXXXXXX,Consumer,PR,911 Lost Zephyr Vista,725,18.27392769,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Ruth,8161,Ramirez,XXXXXXXXX,Corporate,PR,6715 Indian Walk,725,18.29905129,-66.37058258
Caguas,Puerto Rico,XXXXXXXXX,Sara,13553,Wells,XXXXXXXXX,Corporate,PR,6829 Umber Isle,725,18.22459793,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Steven,8748,Perez,XXXXXXXXX,Corporate,PR,406 Shady Cider Corner,725,18.25339317,-66.37049866
Caguas,Puerto Rico,XXXXXXXXX,Victoria,4011,Gallagher,XXXXXXXXX,Corporate,PR,7197 Honey Quail Round,725,18.2883625,-66.37059021
Caguas,Puerto Rico,XXXXXXXXX,Yoshi,18475,Lee,XXXXXXXXX,Consumer,PR,7859 Silver Treasure Wynd,725,18.20641327,-66.03705597
Chapel Hill,EE. UU.,XXXXXXXXX,Mary,4776,Potter,XXXXXXXXX,Consumer,NC,805 Colonial Prairie Turnabout,27514,35.90821838,-79.04585266
Cleveland,EE. UU.,XXXXXXXXX,Douglas,1841,Knight,XXXXXXXXX,Corporate,OH,4423 Little Mews,44118,41.51570129,-81.57466888
Encinitas,EE. UU.,XXXXXXXXX,Zenaida,15971,Eaton,XXXXXXXXX,Corporate,CA,1795 Fallen Corners,92024,33.04647064,-117.2896729
Greeley,EE. UU.,XXXXXXXXX,Robert,3833,Smith,XXXXXXXXX,Consumer,CO,1987 Indian Autumn Swale,80631,40.38983154,-104.7089157
Jackson Heights,EE. UU.,XXXXXXXXX,Mary,618,Davis,XXXXXXXXX,Corporate,NY,9193 Heather Beacon Promenade,11372,34.06508637,-117.7450943
Kent,EE. UU.,XXXXXXXXX,Hiroko,15489,Welch,XXXXXXXXX,Corporate,WA,4459 Amber Centre,98031,47.39371109,-122.2228317
Ontario,EE. UU.,XXXXXXXXX,Carol,20578,Hopper,XXXXXXXXX,Consumer,CA,9470 Fallen Nectar Pike,91761,34.03303146,-117.6386414
Roswell,EE. UU.,XXXXXXXXX,Mary,11453,Smith,XXXXXXXXX,Consumer,NM,911 Red Wood,88201,33.45261002,-104.5366669
Albuquerque,EE. UU.,XXXXXXXXX,Susan,10834,Sullivan,XXXXXXXXX,Corporate,NM,4543 Cinder Link,87105,35.06517029,-106.6699524
Algonquin,EE. UU.,XXXXXXXXX,Patience,17774,Anderson,XXXXXXXXX,Consumer,IL,4114 Indian Thicket,60102,42.17570114,-88.36767578
Augusta,EE. UU.,XXXXXXXXX,Mary,5372,Smith,XXXXXXXXX,Home Office,GA,7422 Heather Heath,30906,33.4324379,-82.03875732
Brooklyn,EE. UU.,XXXXXXXXX,Kerry,16402,Ayala,XXXXXXXXX,Corporate,NY,409 Tawny Range,11236,40.66534042,-73.94522095
Caguas,Puerto Rico,XXXXXXXXX,Cassandra,18162,Weaver,XXXXXXXXX,Corporate,PR,3444 Jagged Brook Mall,725,18.23950768,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Lilah,12904,Rosa,XXXXXXXXX,Consumer,PR,4791 Harvest Quail Limits,725,18.21502495,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Mary,4819,Porter,XXXXXXXXX,Corporate,PR,6575 Quiet Loop,725,18.25610161,-66.3705368
Caguas,Puerto Rico,XXXXXXXXX,Nathan,6898,Butler,XXXXXXXXX,Corporate,PR,9393 Fallen Hill,725,18.26618958,-66.37059784
Caguas,Puerto Rico,XXXXXXXXX,Nelle,20356,Taylor,XXXXXXXXX,Corporate,PR,4609 High Townline,725,18.24811363,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Stephanie,12622,Ashley,XXXXXXXXX,Consumer,PR,7580 Cozy Inlet,725,18.26647186,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Winter,17698,Richmond,XXXXXXXXX,Consumer,PR,3212 Broad Falls,725,18.24164581,-66.03705597
Chicago,EE. UU.,XXXXXXXXX,Diana,16551,Reyes,XXXXXXXXX,Consumer,IL,4566 Burning Deer Meadow,60644,41.89517975,-87.74063873
College Station,EE. UU.,XXXXXXXXX,Gary,8765,Smith,XXXXXXXXX,Corporate,TX,8036 Lazy Autumn Park,77840,30.60759926,-96.31684876
Dallas,EE. UU.,XXXXXXXXX,Nicole,7814,Powers,XXXXXXXXX,Corporate,TX,436 Round Willow Drive,75217,32.71303558,-96.69631958
Dallas,EE. UU.,XXXXXXXXX,Orli,19899,Wheeler,XXXXXXXXX,Consumer,TX,5945 Dusty Falls,75287,33.00526428,-96.82467651
Detroit,EE. UU.,XXXXXXXXX,Mary,11671,Smith,XXXXXXXXX,Consumer,MI,4903 Jagged Crossing,48235,42.43819809,-83.17873383
Escondido,EE. UU.,XXXXXXXXX,Richard,3210,Welch,XXXXXXXXX,Corporate,CA,5382 Hazy Pathway,92026,33.13901901,-117.0928192
Eugene,EE. UU.,XXXXXXXXX,Gwendolyn,20028,Hood,XXXXXXXXX,Corporate,OR,57 High Villas,97405,44.0263443,-123.0935287
Garden Grove,EE. UU.,XXXXXXXXX,Lynn,20529,Sweeney,XXXXXXXXX,Corporate,CA,7262 Emerald Boulevard,92840,33.77366638,-118.0033035
Granite City,EE. UU.,XXXXXXXXX,Xaviera,17703,Boyd,XXXXXXXXX,Home Office,IL,907 Umber Beacon Common,62040,38.70418167,-90.14437866
Hempstead,EE. UU.,XXXXXXXXX,Clare,19371,Jenkins,XXXXXXXXX,Home Office,NY,8776 Green Ridge,11550,40.68703461,-73.62446594
Lancaster,EE. UU.,XXXXXXXXX,Christopher,7038,Smith,XXXXXXXXX,Consumer,PA,7422 Dewy Inlet,17601,40.0741272,-76.35184479
Philadelphia,EE. UU.,XXXXXXXXX,Mary,7532,Liu,XXXXXXXXX,Corporate,PA,4565 Quiet Fox Hill,19104,39.95473099,-75.20536804
Phoenix,EE. UU.,XXXXXXXXX,Amity,17329,Mccoy,XXXXXXXXX,Consumer,AZ,5561 Easy Turnabout,85008,33.47849655,-112.0031128
